filename,monument_id,monument_name,image_caption,image_type,monument_description,monument_type,religion,deity,roof_type,num_struts,strut_iconography,brick_type,num_doors,num_storeys,num_windows,door_peculiarities,monument_shape,object_id,object_type,object_material,object_position,latitude,longitude,download_date,source_url
Jogeśvara_Mandira_before_608_CE_exterior.jpg,0077a8d9-2e9d-4626-8dd0-04272b780ea9,Jogeśvara Mandira (before 608 CE),"Jogeśvara Mandira, view from W",exterior,Both the Vajrayoginī and Jogeśvara temples are believed to be built on a single rock without a proper foundation.,"Monastic building (bāhāḥ),Tiered temple",Buddhist,Svayambhū Caitya,Hip roof,32,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",4,3,,,Square,,,,,,,2026-03-14T10:42:31.374573,https://danam.cats.uni-heidelberg.de/resources/0077a8d9-2e9d-4626-8dd0-04272b780ea9
Jogeśvara_Mandira_before_608_CE_obj_Toraṇa_(tympanu.jpg,0077a8d9-2e9d-4626-8dd0-04272b780ea9,Jogeśvara Mandira (before 608 CE),"Jogeśvara Mandira, gilt door and toraṇa , view from W",object,Both the Vajrayoginī and Jogeśvara temples are believed to be built on a single rock without a proper foundation.,"Monastic building (bāhāḥ),Tiered temple",Buddhist,Svayambhū Caitya,Hip roof,32,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",4,3,,,Square,SKH0510-002,Toraṇa (tympanum),"Wood,Gold,Copper",Attached,,,2026-03-14T10:42:31.374573,https://danam.cats.uni-heidelberg.de/resources/0077a8d9-2e9d-4626-8dd0-04272b780ea9
Narayana_Mandira_exterior.jpg,008d3c7c-7cde-4a0b-b917-9124111b7552,Nārāyaṇa Mandira,"Nārāyaṇa Mandira, view from N",exterior,"The Nārāyaṇa temple at Dhālāchẽ Ṭola, Lalitpur, was originally constructed in the medieval period in the multi-tiered pagoda style.",Bell-shaped (temple/shrine),Vaishnava,Viṣṇu,Dome roof,0,,,1,1,,,Square,,,,,,,2026-03-14T10:42:38.075458,https://danam.cats.uni-heidelberg.de/resources/008d3c7c-7cde-4a0b-b917-9124111b7552
Narayana_Mandira_obj_Statue.jpg,008d3c7c-7cde-4a0b-b917-9124111b7552,Nārāyaṇa Mandira,"Nārāyaṇa Mandira, Viṣṇu, view from NW",object,"The Nārāyaṇa temple at Dhālāchẽ Ṭola, Lalitpur, was originally constructed in the medieval period in the multi-tiered pagoda style.",Bell-shaped (temple/shrine),Vaishnava,Viṣṇu,Dome roof,0,,,1,1,,,Square,LAL2200-001,Statue,Stone,Inside the monument,,,2026-03-14T10:42:38.075458,https://danam.cats.uni-heidelberg.de/resources/008d3c7c-7cde-4a0b-b917-9124111b7552
Rasipatan_temple_and_stone_memorial_pillar_exterior.jpg,00b7965f-0803-49e0-989f-62e679535c0c,Rasipatan temple and stone memorial pillar,"Rasipatan temple and stone memorial pillar, view from north-east",exterior,"The temple and the pillar are located on the right banks of the Sinja River, by the ghāṭa , south of Ludku village.","Pillar,Shrine",Hindu,,Dome roof,,,stone,1,0,,,Square,,,,,,,2026-03-14T10:42:43.808539,https://danam.cats.uni-heidelberg.de/resources/00b7965f-0803-49e0-989f-62e679535c0c
Rasipatan_temple_and_stone_memorial_pillar_obj_Pillar.jpg,00b7965f-0803-49e0-989f-62e679535c0c,Rasipatan temple and stone memorial pillar,"Rasipatan temple and stone memorial pillar, pillar 001, view from south",object,"The temple and the pillar are located on the right banks of the Sinja River, by the ghāṭa , south of Ludku village.","Pillar,Shrine",Hindu,,Dome roof,,,stone,1,0,,,Square,JUM0530-001,Pillar,Stone,Attached,,,2026-03-14T10:42:43.808539,https://danam.cats.uni-heidelberg.de/resources/00b7965f-0803-49e0-989f-62e679535c0c
Jayabali_Dyaḥ_exterior.jpg,00bc99b7-02d7-48d4-948b-5d0ef1f84146,Jayabali Dyaḥ,"Jayabali Dyaḥ, view from E",exterior,"Jayabali Dyaḥ is a pīṭha (abode) of Goddess Rudrāyaṇī, one of the Eight Mother Goddesses ( aṣṭamātṛkā ) whose shrines date back to the foundation of Sankhu in in 1300 BC (Kaligata Era 1801).",Shrine,Shakta,Rudrāyaṇī,,,,dāciaḥpā (veneer brick),,0,,,Square,,,,,,,2026-03-14T10:42:49.385579,https://danam.cats.uni-heidelberg.de/resources/00bc99b7-02d7-48d4-948b-5d0ef1f84146
Jayabali_Dyaḥ_obj_Statue.jpg,00bc99b7-02d7-48d4-948b-5d0ef1f84146,Jayabali Dyaḥ,"Jayabali Dyaḥ, lion (A), view from NE",object,"Jayabali Dyaḥ is a pīṭha (abode) of Goddess Rudrāyaṇī, one of the Eight Mother Goddesses ( aṣṭamātṛkā ) whose shrines date back to the foundation of Sankhu in in 1300 BC (Kaligata Era 1801).",Shrine,Shakta,Rudrāyaṇī,,,,dāciaḥpā (veneer brick),,0,,,Square,SKH0230-002,Statue,Stone,Inside the monument,,,2026-03-14T10:42:49.385579,https://danam.cats.uni-heidelberg.de/resources/00bc99b7-02d7-48d4-948b-5d0ef1f84146
Bistabara_Stone_Memorial_Pillar_erected_in_1500_CE_exterior.jpg,00c84501-dc97-43c8-b6b5-8b0e9735b8dd,Bistabara Stone Memorial Pillar (erected in 1500 CE),"Bistabara Stone Memorial Pillar, view from east",exterior,"Bistabara Stone Memorial Pillar, dated ŚS 1422 (1500 CE), is located five meters north of a complex of three śikhara temples ( JUM0450 , JUM0451 and JUM0452 ) beneath the village of Bistabara.",Pillar,,,,,,,,0,,,,,,,,,,2026-03-14T10:42:54.411065,https://danam.cats.uni-heidelberg.de/resources/00c84501-dc97-43c8-b6b5-8b0e9735b8dd
Siṃhapū_Satah_original_construction_in_the_1780s_exterior.jpg,00cf6d20-71a7-4382-9746-ac988a0bd323,Siṃhapū Sataḥ (original construction in the 1780s),"Siṃhapū Sataḥ, the plint, and the corner column, view from SE",exterior,"Situated next to the steps that lead towards the Vajrayoginī Mandira ( SKH0500 ), Siṃhapū Sataḥ opens up to the east, with five wood-carved bays on the front side and three bays facing south.",Sataḥ ,Vaishnava,Viṣṇu and Lakṣmīnārāyaṇa,Hip roof,38,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",1,3,,"<p>3 bay 1</p>

<p>1 Lattice window&nbsp;</p>

<p>2 Normal wimdow</p>
",Rectangular,,,,,,,2026-03-14T10:42:59.235878,https://danam.cats.uni-heidelberg.de/resources/00cf6d20-71a7-4382-9746-ac988a0bd323
Siṃhapū_Satah_original_construction_in_the_1780s_obj_Statue.jpg,00cf6d20-71a7-4382-9746-ac988a0bd323,Siṃhapū Sataḥ (original construction in the 1780s),"Siṃhapū Sataḥ, Viṣṇu, view from E",object,"Situated next to the steps that lead towards the Vajrayoginī Mandira ( SKH0500 ), Siṃhapū Sataḥ opens up to the east, with five wood-carved bays on the front side and three bays facing south.",Sataḥ ,Vaishnava,Viṣṇu and Lakṣmīnārāyaṇa,Hip roof,38,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",1,3,,"<p>3 bay 1</p>

<p>1 Lattice window&nbsp;</p>

<p>2 Normal wimdow</p>
",Rectangular,SKH0660-001,Statue,Stone,Attached,,,2026-03-14T10:42:59.235878,https://danam.cats.uni-heidelberg.de/resources/00cf6d20-71a7-4382-9746-ac988a0bd323
Makhaṃ_Bāhāḥ_initially_built_before_1277_CE_exterior.jpg,00d110eb-09e5-4431-aca2-29a699ecd6d2,Makhaṃ Bāhāḥ (initially built before 1277 CE),"Makhaṃ Bāhāḥ, dayacḥẽ with caityas in the courtyard, view from NW",exterior,"Out of the main 18 bāhā ḥ s of Kathmandu, Makhaṃ Bāhāḥ** is the seventh among the seven bāhā ḥ s of the Dathupuĩ (lit.",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Concrete slab,8,,"desiaḥpā (modern brick),dāciaḥpā (veneer brick)",1,6,,,Rectangular,,,,,,,2026-03-14T10:43:14.141571,https://danam.cats.uni-heidelberg.de/resources/00d110eb-09e5-4431-aca2-29a699ecd6d2
Makhaṃ_Bāhāḥ_initially_built_before_1277_CE_obj_Statue.jpg,00d110eb-09e5-4431-aca2-29a699ecd6d2,Makhaṃ Bāhāḥ (initially built before 1277 CE),"Makhaṃ Bāhāḥ, guardian stone lion (to the left of the entrance to the bāhāḥ courtyard), view from NE",object,"Out of the main 18 bāhā ḥ s of Kathmandu, Makhaṃ Bāhāḥ** is the seventh among the seven bāhā ḥ s of the Dathupuĩ (lit.",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Concrete slab,8,,"desiaḥpā (modern brick),dāciaḥpā (veneer brick)",1,6,,,Rectangular,KAT1190-020,Statue,Stone,Separate,,,2026-03-14T10:43:14.141571,https://danam.cats.uni-heidelberg.de/resources/00d110eb-09e5-4431-aca2-29a699ecd6d2
Vādey_Lakṣminārāyaṇa_Mandira_1681_CE_exterior.jpg,00ebce6c-2bba-44ee-aed0-4e1e40fa9b42,Vādey Lakṣminārāyaṇa Mandira (1681 CE),"Vādey Lakṣminārāyaṇa Mandira (right), with Vādey Nārāyaṇa Mandira (left), view from W",exterior,"Ratnarāma Bhāro and his wife Caṃpāvatī Mayī, residents of Sikochẽ, Cāpāgāũ, established the statue of Lakṣmīnārāyaṇa and built this temple in 1681 CE (NS 801).",Bell-shaped (temple/shrine),Vaishnava,,Dome roof,,,stone,1,1,,"<p>Stone door</p>
",Square,,,,,,,2026-03-14T10:43:20.108412,https://danam.cats.uni-heidelberg.de/resources/00ebce6c-2bba-44ee-aed0-4e1e40fa9b42
Vādey_Lakṣminārāyaṇa_Mandira_1681_CE_obj_Statue.jpg,00ebce6c-2bba-44ee-aed0-4e1e40fa9b42,Vādey Lakṣminārāyaṇa Mandira (1681 CE),"Vādey Lakṣminārāyaṇa Mandira, Munigaṇeśa, view from W",object,"Ratnarāma Bhāro and his wife Caṃpāvatī Mayī, residents of Sikochẽ, Cāpāgāũ, established the statue of Lakṣmīnārāyaṇa and built this temple in 1681 CE (NS 801).",Bell-shaped (temple/shrine),Vaishnava,,Dome roof,,,stone,1,1,,"<p>Stone door</p>
",Square,CHG0170-001,Statue,Stone,Separate,,,2026-03-14T10:43:20.108412,https://danam.cats.uni-heidelberg.de/resources/00ebce6c-2bba-44ee-aed0-4e1e40fa9b42
Pākaḥ_Phalcā_exterior.jpg,00fd72ab-5246-418e-b001-825a2f227a57,Pākaḥ Phalcā,"Pakāḥ Phalcā, view from S",exterior,"Situated at the Kulimha Ṭola in Patan, the Pākaḥ Phalcā is named after a nearby aniconic stone worshipped as Pākaḥdyaḥ.",Phalcā,Unspecified,,Lean-to-roof,,,,,1.0,,,Rectangular,,,,,,,2026-03-14T10:43:27.768948,https://danam.cats.uni-heidelberg.de/resources/00fd72ab-5246-418e-b001-825a2f227a57
Pākaḥ_Phalcā_obj_Aniconic_stone.jpg,00fd72ab-5246-418e-b001-825a2f227a57,Pākaḥ Phalcā,"Pakāḥ Phalcā, aniconic stone worshipped as Pākadyaḥ, at the southeast corner of the Phalcā, view from E",object,"Situated at the Kulimha Ṭola in Patan, the Pākaḥ Phalcā is named after a nearby aniconic stone worshipped as Pākaḥdyaḥ.",Phalcā,Unspecified,,Lean-to-roof,,,,,1.0,,,Rectangular,LAL4318-001,Aniconic stone,Stone,Separate,,,2026-03-14T10:43:27.768948,https://danam.cats.uni-heidelberg.de/resources/00fd72ab-5246-418e-b001-825a2f227a57
Sānāgāu_Nāsaḥdyaḥ_Mandira_exterior.jpg,0108812d-8fba-4b71-8252-2bc368d391af,Sānāgāũ Nāsaḥdyaḥ Mandira,"Sānāgāũ Nāsaḥdyaḥ Mandira, northern façade, view from N",exterior,"Built in 1706 CE (NS 826), this temple of Nāsaḥdyaḥ, the deity of music and charm, also has a waterhole revered as Bālakumārī.",Tiered temple,"Shaiva,Shakta","Nāsaḥdyaḥ, Bālakumārī",Hip roof,40,,desiaḥpā (modern brick),1,2,,,Rectangular,,,,,,,2026-03-14T10:43:35.110527,https://danam.cats.uni-heidelberg.de/resources/0108812d-8fba-4b71-8252-2bc368d391af
Sānāgāu_Nāsaḥdyaḥ_Mandira_obj_Statue.jpg,0108812d-8fba-4b71-8252-2bc368d391af,Sānāgāũ Nāsaḥdyaḥ Mandira,"Sānāgāũ Nāsaḥdyaḥ Mandira, lion, view from NW",object,"Built in 1706 CE (NS 826), this temple of Nāsaḥdyaḥ, the deity of music and charm, also has a waterhole revered as Bālakumārī.",Tiered temple,"Shaiva,Shakta","Nāsaḥdyaḥ, Bālakumārī",Hip roof,40,,desiaḥpā (modern brick),1,2,,,Rectangular,SAN0030-003,Statue,Stone,Attached,,,2026-03-14T10:43:35.110527,https://danam.cats.uni-heidelberg.de/resources/0108812d-8fba-4b71-8252-2bc368d391af
Pīgaṃ_Phalcā_4_exterior.jpg,010b4df0-7ec1-403f-81ae-63ad241ce429,Pīgaṃ Phalcā 4,"Pīgaṃ Phalcā 4, blind windows, view from NE",exterior,Devotional singers from the Kutujhvaḥ Ṭola perform dāphā bhajana here at this rest house throughout the month of Yaṃlā (August-September).,Phalcā,Unspecified,,Gable roof,24,,dāciaḥpā (veneer brick),0,1,,,Rectangular,,,,,,,2026-03-14T10:43:42.504132,https://danam.cats.uni-heidelberg.de/resources/010b4df0-7ec1-403f-81ae-63ad241ce429
Tapalachi_Phalca_exterior.jpg,013ba068-2100-462c-abb9-29c7a0dc6eef,Tāpālāchi Phalcā,"Tāpālāchi Phalcā, view from SE",exterior,Tāpālāchi Phalcā was built around the middle of the Rana period.,"Freestanding building,Phalcā",Hindu-Buddhist,Viṣṇu,Shed roof,0,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",0,1,,"<p>The previously open <em>phalcā</em> has been closed off with metal grill work.</p>
",Rectangular,,,,,,,2026-03-14T10:43:46.871346,https://danam.cats.uni-heidelberg.de/resources/013ba068-2100-462c-abb9-29c7a0dc6eef
Tapalachi_Phalca_obj_Statue.jpg,013ba068-2100-462c-abb9-29c7a0dc6eef,Tāpālāchi Phalcā,"Tāpālāchi Phalcā, Viṣṇu, view from SW",object,Tāpālāchi Phalcā was built around the middle of the Rana period.,"Freestanding building,Phalcā",Hindu-Buddhist,Viṣṇu,Shed roof,0,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",0,1,,"<p>The previously open <em>phalcā</em> has been closed off with metal grill work.</p>
",Rectangular,LAL4055-001,Statue,Stone,Inside the monument,,,2026-03-14T10:43:46.871346,https://danam.cats.uni-heidelberg.de/resources/013ba068-2100-462c-abb9-29c7a0dc6eef
Kṛṣṇa_Mandira_exterior.jpg,014c2090-4d96-4e34-9c75-d011295d18c9,Kṛṣṇa Mandira,"Kṛṣṇa Mandira, eastern façade, view from E",exterior,"Constructed in a blended architectural style amidst a cluster of Śiva temples in Mṛgasthalī, this Kṛṣṇa temple’s specific year of construction and the patron behind remain veiled in uncertainty due to the absence of historical sources.",Domed temple,Vaishnava,Kṛṣṇa,Dome roof,,,dāciaḥpā (veneer brick),1,1,,,Square,,,,,,,2026-03-14T10:43:51.633888,https://danam.cats.uni-heidelberg.de/resources/014c2090-4d96-4e34-9c75-d011295d18c9
Kṛṣṇa_Mandira_obj_.jpg,014c2090-4d96-4e34-9c75-d011295d18c9,Kṛṣṇa Mandira,"Kṛṣṇa Mandira, Kṛṣṇa, Rukmiṇī and Satyabhāmā inside the sanctum, view from E",object,"Constructed in a blended architectural style amidst a cluster of Śiva temples in Mṛgasthalī, this Kṛṣṇa temple’s specific year of construction and the patron behind remain veiled in uncertainty due to the absence of historical sources.",Domed temple,Vaishnava,Kṛṣṇa,Dome roof,,,dāciaḥpā (veneer brick),1,1,,,Square,PPK1932-001,,,,,,2026-03-14T10:43:51.633888,https://danam.cats.uni-heidelberg.de/resources/014c2090-4d96-4e34-9c75-d011295d18c9
Viṣṇu_Mandira_exterior.jpg,015d44f7-fbf2-4d42-a895-c318009e9e2a,Viṣṇu Mandira,"Viṣṇu Mandira, entrance to the temple premises, view from N",exterior,"Established during the Lichhavi period by Viṣṇugupta, the temple featuring a statue of Lord Viṣṇu is believed to have been transformed into its present form under the stewardship of Prime Minister Judhha Śamśera Rāṇā.",Bell-shaped (temple/shrine),Vaishnava,Viṣṇu,Dome roof,,,māaḥpāḥ (traditional brick),1,1,,,Square,,,,,,,2026-03-14T10:44:03.043954,https://danam.cats.uni-heidelberg.de/resources/015d44f7-fbf2-4d42-a895-c318009e9e2a
Viṣṇu_Mandira_obj_Statue.jpg,015d44f7-fbf2-4d42-a895-c318009e9e2a,Viṣṇu Mandira,"Viṣṇu Mandira, statue of Viṣṇu in the sanctum, view from W",object,"Established during the Lichhavi period by Viṣṇugupta, the temple featuring a statue of Lord Viṣṇu is believed to have been transformed into its present form under the stewardship of Prime Minister Judhha Śamśera Rāṇā.",Bell-shaped (temple/shrine),Vaishnava,Viṣṇu,Dome roof,,,māaḥpāḥ (traditional brick),1,1,,,Square,PPK0408-001,Statue,Stone,Inside the monument,,,2026-03-14T10:44:03.043954,https://danam.cats.uni-heidelberg.de/resources/015d44f7-fbf2-4d42-a895-c318009e9e2a
Mātakhyaḥ_Śikharakūṭa_Caitya_probably_built_in_174_exterior.jpg,01610bbc-5297-47cf-9164-9fa4f72a15a8,Mātakhyaḥ Śikharakūṭa Caitya (probably built in 1746 CE),"Mātakhyaḥ Śikharakūṭa Caitya, detail view from E",exterior,The Mātakhyaḥ Śikharakūṭa Caitya is established at the rectangular courtyard of the Mātakhyaḥ Ṭola in the eastern border of Kirtipur.,Stūpa or Caitya,Buddhist,Four Lokeśvaras ,Shikhara ,0,,stone,0.0,0.0,,,Square,,,,,,,2026-03-14T10:44:11.162634,https://danam.cats.uni-heidelberg.de/resources/01610bbc-5297-47cf-9164-9fa4f72a15a8
Mātakhyaḥ_Śikharakūṭa_Caitya_probably_built_in_174_obj_Statue.jpg,01610bbc-5297-47cf-9164-9fa4f72a15a8,Mātakhyaḥ Śikharakūṭa Caitya (probably built in 1746 CE),"Mātakhyaḥ Śikharakūṭa Caitya, statue of Maitreya Buddha inside a niche of the eastern facade of the Caitya, view from E",object,The Mātakhyaḥ Śikharakūṭa Caitya is established at the rectangular courtyard of the Mātakhyaḥ Ṭola in the eastern border of Kirtipur.,Stūpa or Caitya,Buddhist,Four Lokeśvaras ,Shikhara ,0,,stone,0.0,0.0,,,Square,KIR0013-001,Statue,Stone,Attached,,,2026-03-14T10:44:11.162634,https://danam.cats.uni-heidelberg.de/resources/01610bbc-5297-47cf-9164-9fa4f72a15a8
Umāmaheśvara_Mandira_constructed_in__the_latter_ha_exterior.jpg,017a4a8f-b183-4e57-9ff9-54ae1145378f,Umāmaheśvara Mandira (constructed in  the latter half of the 17th century),"Umāmaheśvara Mandira, stone columns, view from W",exterior,Umāmaheśvara Temple (made of bricks) is constructed in the śikhara– style and faces west.,Śikhara temple,Shaiva,Umāmaheśvara,Shikhara ,,,dāciaḥpā (veneer brick),4,1,,,Square,,,,,,,2026-03-14T10:44:19.221255,https://danam.cats.uni-heidelberg.de/resources/017a4a8f-b183-4e57-9ff9-54ae1145378f
Umāmaheśvara_Mandira_constructed_in__the_latter_ha_obj_Statue.jpg,017a4a8f-b183-4e57-9ff9-54ae1145378f,Umāmaheśvara Mandira (constructed in  the latter half of the 17th century),"Umāmaheśvara Mandira, guardian lion (A), view from SW",object,Umāmaheśvara Temple (made of bricks) is constructed in the śikhara– style and faces west.,Śikhara temple,Shaiva,Umāmaheśvara,Shikhara ,,,dāciaḥpā (veneer brick),4,1,,,Square,LAL1870-002,Statue,Stone,Attached,,,2026-03-14T10:44:19.221255,https://danam.cats.uni-heidelberg.de/resources/017a4a8f-b183-4e57-9ff9-54ae1145378f
Nārāyaṇa_Mandira_believed_to_built_during_the_Licc_exterior.jpg,01c33990-cd66-4e1e-8d92-e3fb8e2ab5ee,Nārāyaṇa Mandira (believed to built during the Licchavi Period),"Nārāyaṇa Mandira, view from SW",exterior,The Nārāyaṇa Mandira stands south of the road from Mangal Bazaar to Sundhārā.,Tiered temple,Vaishnava,Nārāyaṇa,Hip roof,12,,dāciaḥpā (veneer brick),4.0,1.0,,,Square,,,,,,,2026-03-14T10:44:30.333062,https://danam.cats.uni-heidelberg.de/resources/01c33990-cd66-4e1e-8d92-e3fb8e2ab5ee
Nārāyaṇa_Mandira_believed_to_built_during_the_Licc_obj_Statue.jpg,01c33990-cd66-4e1e-8d92-e3fb8e2ab5ee,Nārāyaṇa Mandira (believed to built during the Licchavi Period),"Nārāyaṇa Mandira, lion (B) on the southern side of the staircase, view from NW",object,The Nārāyaṇa Mandira stands south of the road from Mangal Bazaar to Sundhārā.,Tiered temple,Vaishnava,Nārāyaṇa,Hip roof,12,,dāciaḥpā (veneer brick),4.0,1.0,,,Square,LAL2500-003,Statue,Stone,Attached,,,2026-03-14T10:44:30.333062,https://danam.cats.uni-heidelberg.de/resources/01c33990-cd66-4e1e-8d92-e3fb8e2ab5ee
Lvahala_Phalcā_1795_CE_exterior.jpg,01de2008-1b9b-41d9-821a-b1eb6693db80,Lvahãlã Phalcā (1795 CE),"Lvahãlã Phalcā, centre column with capital, view from E",exterior,Lvahãlã Phalcā is located in Lvahãlã Ṭola.,Phalcā,Unspecified,None,Shed roof,5,,dāciaḥpā (veneer brick),,2.0,,,Rectangular,,,,,,,2026-03-14T10:44:37.005877,https://danam.cats.uni-heidelberg.de/resources/01de2008-1b9b-41d9-821a-b1eb6693db80
Lvahala_Phalcā_1795_CE_obj_Statue.jpg,01de2008-1b9b-41d9-821a-b1eb6693db80,Lvahãlã Phalcā (1795 CE),"Lvahãlã Phalcā, stone statue of Nārāyaṇa inside a wall niche, view from S",object,Lvahãlã Phalcā is located in Lvahãlã Ṭola.,Phalcā,Unspecified,None,Shed roof,5,,dāciaḥpā (veneer brick),,2.0,,,Rectangular,LAL4128-007,Statue,Stone,Inside the courtyard,,,2026-03-14T10:44:37.005877,https://danam.cats.uni-heidelberg.de/resources/01de2008-1b9b-41d9-821a-b1eb6693db80
Bhavānīśaṅkara_Mandira_built_before_1667_CE_exterior.jpg,01e4455d-8f3c-47de-8003-2d1c6f5c5368,Bhavānīśaṅkara Mandira (built before 1667 CE),"Bhavānīśaṅkara Mandira, upper part with the statue of Bhavānīśaṅkara, view from E",exterior,"Situated at the Khaumā Ṭola in Bhaktapur, this Temple is survived only by its four levels of base course (i.",Tiered temple,Shaiva,Bhavānīśaṅkara (Śiva-Pārvatī),,,,desiaḥpā (modern brick),,0,,,Rectangular,,,,,,,2026-03-14T10:44:43.488254,https://danam.cats.uni-heidelberg.de/resources/01e4455d-8f3c-47de-8003-2d1c6f5c5368
Bhavānīśaṅkara_Mandira_built_before_1667_CE_obj_Statue.jpg,01e4455d-8f3c-47de-8003-2d1c6f5c5368,Bhavānīśaṅkara Mandira (built before 1667 CE),"Bhavānīśaṅkara Mandira, statue of Bhavānīśaṅkara in the sanctum, view from E",object,"Situated at the Khaumā Ṭola in Bhaktapur, this Temple is survived only by its four levels of base course (i.",Tiered temple,Shaiva,Bhavānīśaṅkara (Śiva-Pārvatī),,,,desiaḥpā (modern brick),,0,,,Rectangular,BKT0030-001,Statue,Stone,Inside the monument,,,2026-03-14T10:44:43.488254,https://danam.cats.uni-heidelberg.de/resources/01e4455d-8f3c-47de-8003-2d1c6f5c5368
Tukaṃ_Bāhāḥ_Caitya_built_sometime_from_3rd-9th_cen_exterior.jpg,01ee9fc5-6bbb-4896-bd83-9e5b60cee96e,Tukaṃ Bāhāḥ Caitya (built sometime from 3rd-9th cent.),"Tukaṃ Bāhāḥ Caitya, view from E",exterior,"The Tukaṃ Bāhāḥ (Caitya) located at the Hyūmata Ṭola, Kathmandu is a branch of the Tamu Bāhāḥ .","Monastic building (bāhāḥ),Stūpa or Caitya",Buddhist,Pañcabuddha,,,,,,0,,,Square,,,,,,,2026-03-14T10:44:53.751378,https://danam.cats.uni-heidelberg.de/resources/01ee9fc5-6bbb-4896-bd83-9e5b60cee96e
Tukaṃ_Bāhāḥ_Caitya_built_sometime_from_3rd-9th_cen_obj_Statue.jpg,01ee9fc5-6bbb-4896-bd83-9e5b60cee96e,Tukaṃ Bāhāḥ Caitya (built sometime from 3rd-9th cent.),"Tukaṃ Bāhāḥ Caitya, statue of Akṣobhya inside a shrine attached to the the eastern side of the Caitya, view from E",object,"The Tukaṃ Bāhāḥ (Caitya) located at the Hyūmata Ṭola, Kathmandu is a branch of the Tamu Bāhāḥ .","Monastic building (bāhāḥ),Stūpa or Caitya",Buddhist,Pañcabuddha,,,,,,0,,,Square,KAT0820-001,Statue,Stone,Inside the monument,,,2026-03-14T10:44:53.751378,https://danam.cats.uni-heidelberg.de/resources/01ee9fc5-6bbb-4896-bd83-9e5b60cee96e
Michagau_Deval_Temples_exterior.jpg,0205e890-a142-457f-9288-c02af2a509eb,Michāgāũ Deval Temples,"Michāgāũ Deval Temples, view from SW",exterior,The site comprises three śikhara temples situated at the northern end of the village of Michāgāũ on the south slope of the Langa Lekh.,Śikhara temple,Unspecified,,Shikhara ,,,stone,,0,,,Rectangular,,,,,,,2026-03-14T10:45:00.080357,https://danam.cats.uni-heidelberg.de/resources/0205e890-a142-457f-9288-c02af2a509eb
Michagau_Deval_Temples_obj_Shrine.jpg,0205e890-a142-457f-9288-c02af2a509eb,Michāgāũ Deval Temples,"Michāgāũ Deval Temples, deval 001, view from E",object,The site comprises three śikhara temples situated at the northern end of the village of Michāgāũ on the south slope of the Langa Lekh.,Śikhara temple,Unspecified,,Shikhara ,,,stone,,0,,,Rectangular,JUM0300-001,Shrine,Stone,Attached,,,2026-03-14T10:45:00.080357,https://danam.cats.uni-heidelberg.de/resources/0205e890-a142-457f-9288-c02af2a509eb
Śrīkṛṣṇa_Mahāvisṇu_Mandira_exterior.jpg,0206c919-95a6-42f2-834d-146af22dd0cb,Śrīkṛṣṇa Mahāvisṇu Mandira,"Śrīkṛṣṇa Mahāviṣṇu Mandira, pinnacle, view from SE",exterior,"The main deity of the temple is a composite statue of Viṣṇu and his incarnation Kṛṣṇa, known as Śrīkṛṣṇa Mahāviṣṇu.",Tiered temple,Vaishnava,Śrikṛṣṇa Mahavisṇu,Hip roof,68,,dāciaḥpā (veneer brick),4,0,,,Square,,,,,,,2026-03-14T10:45:06.444927,https://danam.cats.uni-heidelberg.de/resources/0206c919-95a6-42f2-834d-146af22dd0cb
Śrīkṛṣṇa_Mahāvisṇu_Mandira_obj_Statue.jpg,0206c919-95a6-42f2-834d-146af22dd0cb,Śrīkṛṣṇa Mahāvisṇu Mandira,"Śrīkṛṣṇa Mahāviṣṇu Mandira, a statue of Śrīkṛṣṇa Mahāviṣṇu, view from E",object,"The main deity of the temple is a composite statue of Viṣṇu and his incarnation Kṛṣṇa, known as Śrīkṛṣṇa Mahāviṣṇu.",Tiered temple,Vaishnava,Śrikṛṣṇa Mahavisṇu,Hip roof,68,,dāciaḥpā (veneer brick),4,0,,,Square,KAT1750-001,Statue,Brass,Inside the monument,,,2026-03-14T10:45:06.444927,https://danam.cats.uni-heidelberg.de/resources/0206c919-95a6-42f2-834d-146af22dd0cb
Caṇḍī_Bhagavatī_Mandira_built_in_1734_CE_exterior.jpg,0228287b-e064-4332-9f1e-cd0042f3542f,Caṇḍī Bhagavatī Mandira (built in 1734 CE),"Caṇḍī Bhagavatī Mandira, view from SW",exterior,The Caṇḍī Bhagavatī Mandira was constructed during the reign of King Raṇajita Malla in 1734 CE (see the inscription from NS 854 below).,Tiered temple,Shakta,Bhagavatī,Pitched roof,12,,māaḥpāḥ (traditional brick),0,1,,"<p>The monument has no doors. the only entrance to the monument is to the west. This entrance has a Stone frame.</p>
",Square,,,,,,,2026-03-14T10:45:15.439472,https://danam.cats.uni-heidelberg.de/resources/0228287b-e064-4332-9f1e-cd0042f3542f
